"","gamePlayId","playSide","possessionTeam","ballCarrierId","defensiveTeam","edgeSetterId_atMaxChange","frames_from_start_atMaxChange","total_change_at_max_change","relative_total_change","max_EIR_atMaxChange","expectedPointsAdded"
"230","2022091113 586","right","DAL",43293,"TB",53461,14,14.9010826391888,14.9010826391888,66.8281005913515,0.243384777
"231","2022091113 89","right","DAL",43293,"TB",38619,9,12.19782552111,-2.48111930604381,64.9845212662798,0.731554903
"232","2022091200 1164","left","SEA",46096,"DEN",42403,26,20.6610154525857,16.3897209053547,86.3655745427299,-0.253720443
"233","2022091200 1299","left","DEN",53464,"SEA",46117,23,15.1021608932224,-15.1021608932224,47.2211261069593,-1.156473881
"234","2022091200 180","left","SEA",46096,"DEN",46074,8,8.80481139427945,-5.25518860572055,74.5721895128199,-0.162190004
"235","2022091200 2292","right","DEN",42358,"SEA",46117,2,9.36737577268988,9.36737577268988,52.3414231155626,-5.183779381
"236","2022091200 2613","left","DEN",42358,"SEA",35562,12,6.97900459576769,-3.52099540423231,62.6195059177491,-0.013334594
"237","2022091200 2667","right","DEN",42358,"SEA",43436,3,4.64433169641221,4.57566830358779,74.1553199108112,-0.334127723
"238","2022091200 2830","right","SEA",46096,"DEN",42826,9,5.07840945564442,5.07840945564442,64.3814114494104,-0.201807847
"239","2022091200 2944","right","SEA",46096,"DEN",47854,7,11.726992596564,11.726992596564,64.4254512862307,-0.239081461
"240","2022091200 3173","left","DEN",42358,"SEA",48198,7,9.97836509058638,-9.97836509058641,56.0896343566484,0.504914958
"241","2022091200 3553","right","DEN",42358,"SEA",46487,15,10.8916363412785,8.64836365872145,60.0084853899946,0.072309071
"242","2022091200 3685","right","DEN",42358,"SEA",41464,8,9.11011134943814,9.11011134943814,66.7090618556483,-0.28569335
"243","2022091200 622","left","SEA",46096,"DEN",42403,3,5.45251420106726,-3.54748579893274,64.0611411097512,1.142620136
"244","2022091200 643","left","SEA",46096,"DEN",42403,3,21.9191875415691,-17.5608124584309,75.270326693706,-0.196082077
"245","2022091200 741","right","DEN",53464,"SEA",52456,12,9.00658448837976,9.00658448837976,56.9621285509841,0.873970112
"246","2022091200 810","right","DEN",42358,"SEA",52456,2,13.2500614017528,13.2500614017528,62.421257972192,0.561714909
"247","2022091200 983","right","SEA",46096,"DEN",40347,4,16.1942980664521,16.1942980664521,52.7158777214969,-0.528795714
"248","2022091500 1983","left","LAC",52520,"KC",54495,12,14.8829101027323,-4.49708989726767,66.4851279401375,0.4279642
"249","2022091500 2004","left","LAC",52520,"KC",54495,4,8.75768369525594,-3.50231630474408,66.5832168651457,-0.104741841
"250","2022091500 2831","right","KC",41325,"LAC",46264,12,13.7583004120933,1.62652581809999,73.9066029399264,0.109961149
"251","2022091500 303","right","LAC",45573,"KC",46144,6,14.8174380564654,14.4425619435347,59.3837298314816,-0.079122538
"252","2022091500 348","right","LAC",52520,"KC",52585,6,10.6816660896708,10.6816660896708,62.7272245971067,0.37001392
"253","2022091500 3536","left","LAC",46100,"KC",54495,6,12.719140790841,-12.7191407908411,52.1462022825102,-0.230204542
"254","2022091500 538","right","KC",52440,"LAC",41231,8,4.92021361663112,-0.94021361663124,60.0325713039746,-0.465984167
"255","2022091500 720","left","LAC",46100,"KC",54495,17,12.8802694172614,-12.8802694172614,56.7174358620071,0.403415977
"256","2022091500 76","right","KC",52440,"LAC",43292,2,15.2279413568316,15.2279413568316,64.6937854277432,0.291178437
"257","2022091500 996","right","KC",41325,"LAC",43292,4,6.25827651761352,6.25827651761352,54.1966065555322,0.051153395
"258","2022091800 1401","right","BAL",47896,"MIA",46142,10,10.3246017078706,10.3246017078706,61.033242867857,-0.184006486
"259","2022091800 1621","left","MIA",42718,"BAL",52506,10,19.1770803236155,-15.3229196763845,65.5705775209177,-0.015253262
"260","2022091800 2925","right","MIA",42718,"BAL",53460,5,9.5671976280327,9.5671976280327,57.3219600456004,-0.102966717
"261","2022091800 3502","left","MIA",46203,"BAL",33131,6,15.507599317531,-10.212400682469,67.3379490020911,-0.497020641
"262","2022091800 3898","right","MIA",46203,"BAL",33131,2,3.23505123371172,3.23505123371172,51.6395845609895,1.997237543
"263","2022091800 645","left","BAL",43362,"MIA",44887,8,20.3382759246133,-18.3217240753867,69.4595195820694,-0.45788624
"264","2022091801 1112","left","CLE",44898,"NYJ",54582,12,23.8416015553826,-17.7903984446174,64.0411161191539,-0.143647183
"265","2022091801 1183","right","CLE",44898,"NYJ",46204,11,13.4469381323814,13.4469381323814,76.3542675908543,-0.356828456
"266","2022091801 1568","right","CLE",46104,"NYJ",44815,9,11.167306263512,11.167306263512,43.2461249893585,-0.944034657
"267","2022091801 271","left","CLE",46104,"NYJ",44929,2,9.71372858079286,-1.8262714192071,63.8771831571711,-0.649838934
"268","2022091801 3082","right","CLE",46104,"NYJ",54491,5,18.5189214480189,18.5189214480189,61.0686293748994,-0.367817066
"269","2022091801 3151","right","CLE",44898,"NYJ",47881,18,24.8890104480527,16.7429895519473,81.6506065969775,-0.327549417
"270","2022091801 3395","right","CLE",44898,"NYJ",54582,5,12.7682686397721,12.7682686397721,57.9547398278537,0.749660149
"271","2022091801 3462","left","CLE",46104,"NYJ",46255,3,19.4348067587546,16.1348067587547,78.8100074571249,-1.543052221
"272","2022091801 755","left","NYJ",54501,"CLE",54543,9,11.9271365508494,-7.83286344915055,63.0045206468515,-0.663125146
"273","2022091802 1282","left","DET",48707,"WAS",44829,9,11.4990058029147,-16.6922245914355,64.9019376711597,0.850158449
"274","2022091802 2238","left","DET",52443,"WAS",47956,11,18.0454498834685,-14.4745501165315,74.0717375416873,-0.942812145
"275","2022091802 2430","right","DET",48707,"WAS",42331,7,7.06958978250944,7.06958978250944,62.5711133168957,-0.539750973
"276","2022091802 2881","left","WAS",52474,"DET",52475,6,5.26732675752652,5.26732675752652,59.9024312787192,-1.375815427
"277","2022091802 295","left","DET",44947,"WAS",47809,8,16.4007263955147,-16.4007263955148,68.915095375249,-0.391830612
"278","2022091802 3136","left","WAS",52474,"DET",44834,7,6.19669886391506,-4.80330113608494,68.7406042770319,0.587399662
"279","2022091802 3419","left","WAS",43722,"DET",47918,2,11.6842650085758,-3.15573499142417,62.5721172561976,0.404329759
"280","2022091802 345","left","DET",44947,"WAS",44829,10,7.15137317493429,-7.15137317493429,57.1188459812336,-0.37515111
"281","2022091802 3645","left","WAS",52474,"DET",47918,2,7.4138112308301,-0.0661887691699121,61.025959389077,-0.420535112
"282","2022091802 497","right","WAS",52474,"DET",47975,10,22.6812723630769,22.6812723630769,79.1038605168985,-0.790649389
"283","2022091802 567","right","DET",52443,"WAS",53448,11,11.5241774691786,9.71582253082141,62.8622723594737,2.924909425
"284","2022091802 683","left","WAS",52474,"DET",44834,3,5.83448126852343,0.874481268523397,58.9824757001832,-0.538603946
"285","2022091802 880","right","WAS",52474,"DET",53501,11,8.06350472107388,8.06350472107388,62.1970359395216,-0.031315948
"286","2022091803 1017","right","JAX",52733,"IND",46304,16,17.8748669254311,16.1451330745689,59.786032063672,1.221553017
"287","2022091803 1324","right","JAX",52733,"IND",44957,16,10.512983203927,-1.15298320392696,48.6001897505037,0.269159217
"288","2022091803 1890","left","JAX",52733,"IND",44957,8,22.8113319962615,-22.8113319962615,70.4191489783897,-0.942357618
"289","2022091803 2021","right","IND",52449,"JAX",47790,5,11.5002711851173,11.5002711851173,61.9442066194138,0.0631416
"290","2022091803 219","right","JAX",52733,"IND",43296,5,12.3454819562873,12.3454819562873,60.7591295297893,-0.505596698
"291","2022091803 2592","right","IND",52449,"JAX",46269,7,5.53284306898206,5.53284306898206,63.4427876337759,2.063458679
"292","2022091803 3017","left","IND",52449,"JAX",46269,12,9.13666159645177,1.33666159645171,70.016361618067,-0.234155736
"293","2022091803 3268","right","JAX",52733,"IND",44957,11,18.6609868726992,2.33901312730075,78.8948841262648,-1.743669432
"294","2022091803 3424","right","JAX",53454,"IND",53450,7,24.0186384185535,24.0186384185535,64.8641768571881,0.107015158
"295","2022091803 883","right","IND",52449,"JAX",54466,2,9.6859623525816,9.6859623525816,58.7151980593625,-0.885961119
"296","2022091803 972","left","JAX",52733,"IND",45033,10,9.0507810612645,0.17078106126462,67.4578104725763,-0.256247579
"297","2022091804 1126","left","TB",44816,"NO",46083,9,9.46877174183808,-6.79122825816202,67.9185523296665,-0.776867754
"298","2022091804 1293","right","NO",52762,"TB",53461,7,10.4168293846503,10.4168293846503,63.8644388809566,0.060821529
"299","2022091804 1609","left","TB",44816,"NO",48027,3,12.5430315158649,-27.545295590197,55.4576479038312,-0.153188534
"300","2022091804 2021","right","TB",44816,"NO",37097,13,10.2420404685201,10.2420404685201,69.2590429540072,-0.425205352
"301","2022091804 2371","right","TB",54556,"NO",48544,12,5.60139947743646,5.60139947743646,65.5256588847899,-0.256764195
"302","2022091804 2742","left","NO",37101,"TB",47788,23,11.5232155713788,-11.5232155713788,31.5295073551366,0.925829337
"303","2022091804 2847","right","NO",43525,"TB",43354,2,4.95303819346344,4.95303819346344,53.7742555544323,0.158990881
"304","2022091804 2868","left","NO",37101,"TB",38588,14,11.4004020337543,-10.0195979662458,61.9849857903436,-4.956351866
"305","2022091804 2905","right","TB",44816,"NO",44871,11,11.9221552561332,11.9221552561332,58.1472174274186,-0.001293546
"306","2022091804 3126","right","NO",52762,"TB",53461,7,6.17753598255972,6.17753598255972,51.1407971754118,-0.449512027
"307","2022091804 4065","left","TB",44816,"NO",44871,12,8.03430366949223,-4.8056963305078,71.1822576179055,0.240632303
"308","2022091804 4086","right","TB",44816,"NO",53489,15,14.433057415865,14.433057415865,68.8583377967213,-0.830986274
"309","2022091804 4245","right","TB",44816,"NO",46197,8,13.7947927422797,13.7947927422797,70.1356248717646,-1.043441453
"310","2022091804 4294","left","TB",44816,"NO",44871,11,15.3514053679853,-21.5395214858196,65.6457016460518,-0.375696767
"311","2022091804 606","right","NO",43525,"TB",53461,10,17.9274236003563,17.9274236003563,77.4115333513733,-0.489472738
"312","2022091804 699","left","NO",37101,"TB",41915,6,5.76525018450096,-3.07474981549908,64.2547647641812,-0.315244716
"313","2022091804 764","right","TB",44816,"NO",44871,10,6.73336113701571,6.73336113701571,61.7183455801966,0.142707411
"314","2022091804 80","left","NO",37101,"TB",41915,4,12.2123808383613,-6.74761916163877,57.3060148598774,0.99717235
"315","2022091804 881","right","TB",44816,"NO",37097,12,10.6730778194998,-2.03307781949974,71.401899676146,-0.374531232
"316","2022091805 1102","right","NYG",46071,"CAR",43441,6,12.8049208174132,12.8049208174132,46.0685846031052,-1.412744022
"317","2022091805 1402","left","NYG",46071,"CAR",42368,13,15.9018107898719,-4.33818921012809,62.3958627412936,-0.185929269
"318","2022091805 1563","left","CAR",44820,"NYG",42349,13,19.3852560081236,-9.47474399187641,64.903917768228,0.18774691
"319","2022091805 2592","left","CAR",44820,"NYG",55032,3,8.17247803621473,-1.70752196378521,62.4441015994871,-0.232565744
"320","2022091805 2613","left","CAR",44820,"NYG",43333,3,3.52646640329208,-3.13353359670796,52.2084598045734,0.006183862
"321","2022091805 2675","left","NYG",46071,"CAR",46205,11,16.9451971841891,-2.1548028158108,56.8202948451159,-0.466343139
"322","2022091805 2696","right","NYG",46071,"CAR",46205,3,10.5656629758642,10.5656629758642,54.4990350714669,-0.480083276
"323","2022091805 2876","right","NYG",46071,"CAR",54948,11,17.5505766411618,-8.62942335883824,64.7754569714061,-1.096937505
"324","2022091805 3313","right","NYG",46071,"CAR",42436,3,4.65662570883191,4.65662570883191,53.1242025549968,0.335858263
"325","2022091805 3487","right","NYG",45186,"CAR",47799,2,13.6545753621726,13.6545753621726,55.8826787972949,-1.19655488
"326","2022091805 697","left","CAR",44820,"NYG",43333,7,12.9375014820941,-12.262498517906,72.3673467831646,0.626197903
"327","2022091805 718","left","CAR",44820,"NYG",43333,7,7.83446759202062,-2.38553240797941,54.5790648528102,0.045841461
"328","2022091805 79","left","NYG",46071,"CAR",43441,4,6.07529509008151,-6.07529509008145,46.0018729345949,-0.089804039
"329","2022091806 1119","left","PIT",53453,"NE",44944,5,9.85879833729686,-8.46120166270313,56.0943030058324,-0.035978449
"330","2022091806 1470","right","PIT",53453,"NE",37308,9,8.03182658446568,8.03182658446568,71.1919246293677,-0.313590533
"331","2022091806 208","left","NE",47870,"PIT",44877,9,11.4960954329998,-8.16390456700026,72.1395212227428,-0.664763974
"332","2022091806 2323","left","PIT",53453,"NE",44944,4,8.1973575324632,-5.08264246753677,57.6676811018796,-0.595576884
"333","2022091806 2884","left","PIT",53453,"NE",44944,19,17.3354163990799,-11.9445836009201,74.4460732415149,-0.395294214
"334","2022091806 2905","left","PIT",54905,"NE",44944,5,20.8273140064346,-10.2326859935655,63.6724183428114,-0.318854237
"335","2022091806 3086","left","NE",53549,"PIT",52510,2,16.7203224258085,-13.1796775741915,72.3926500718182,0.135112941
"336","2022091806 3222","left","PIT",53453,"NE",43435,8,11.370507647834,-10.129492352166,66.8779164455161,-0.53499825
"337","2022091806 3490","left","NE",53549,"PIT",52510,5,8.76067974149166,-8.76067974149169,58.6349576748781,-0.33010326
"338","2022091806 3679","left","NE",47870,"PIT",52510,3,8.37590063826144,-3.66409936173852,58.373064033464,-0.344790498
"339","2022091806 3707","left","NE",47870,"PIT",52510,5,8.47240302617874,-7.52759697382126,44.8282452658492,1.368042864
"340","2022091806 664","right","PIT",54905,"NE",43435,7,9.69759169333904,9.69759169333904,57.50833952599,0.274814146
"341","2022091806 811","left","NE",53549,"PIT",52510,2,13.5208329444338,-5.31916705556617,65.4285787676484,-0.386427426
"342","2022091806 929","right","PIT",53453,"NE",43435,2,8.27196058198214,8.27196058198214,60.1078135437228,0.658931379
"343","2022091807 101","right","ATL",39975,"LA",43298,8,14.3339995641467,14.3339995641467,56.2741938300613,0.239077898
"344","2022091807 1083","left","ATL",54042,"LA",47939,14,12.1959939975268,-29.822384581697,51.6206792013057,-0.369958448
"345","2022091807 1128","left","ATL",39975,"LA",38577,6,7.47739757704468,-5.26260242295533,50.8744128321693,0.554540773
"346","2022091807 1154","left","ATL",39975,"LA",43335,9,8.55876147587178,-0.76123852412826,57.1084738263076,0.310678096
"347","2022091807 1196","right","ATL",39975,"LA",43298,8,6.29037356376594,6.29037356376594,58.2441045285883,-0.951330655
"348","2022091807 2016","right","LA",52460,"ATL",46135,3,15.6183499374101,-0.84539196187572,60.9732349723131,0.580626791
"349","2022091807 2068","right","LA",52460,"ATL",54503,4,6.39156837873078,6.39156837873078,61.2554550635096,0.126150031
"350","2022091807 212","right","ATL",39975,"LA",52492,14,9.73520434635461,9.73520434635461,52.0426633815697,-0.173190326
"351","2022091807 2272","left","LA",52460,"ATL",46135,2,17.6290339350764,-5.43096606492358,63.1947960350771,-0.300392743
"352","2022091807 262","right","ATL",54616,"LA",43335,4,6.84457959947622,-3.72457959947633,61.439299697826,-0.34299859
"353","2022091807 2666","right","LA",47853,"ATL",53611,8,14.3181715671397,14.3181715671397,68.653124289278,-0.15749814
"354","2022091807 2881","left","ATL",54616,"LA",43335,11,6.57182869026143,-3.58817130973856,68.7518594216777,0.98980866
"355","2022091807 2902","left","ATL",54616,"LA",47939,14,4.93342973420337,-0.446570265796623,76.4941376509024,-0.380941747
"356","2022091807 3099","left","LA",52460,"ATL",46135,4,8.9190705661517,-8.84092943384829,55.9614713581581,-0.928721252
"357","2022091807 3296","right","LA",52460,"ATL",46091,10,13.3546547228571,13.3546547228571,54.2677344693498,-0.24640584
"358","2022091807 3317","left","LA",47853,"ATL",52527,15,14.0921207604563,-14.0921207604563,66.6713183337755,-0.311854745
"359","2022091807 3431","right","ATL",54616,"LA",47917,10,12.2515846776936,10.9284153223064,72.9972607644099,-0.3640257
"360","2022091807 3569","right","LA",47853,"ATL",54503,2,9.20921473378527,9.20921473378527,50.4770947924559,-0.194106931
"361","2022091807 533","right","LA",52460,"ATL",53577,7,12.9925231875292,9.00747681247083,59.349871348586,-0.209454562
"362","2022091807 80","right","ATL",54616,"LA",41239,15,4.128239576162,4.128239576162,68.686945570019,0.291590605
"363","2022091807 818","left","ATL",39975,"LA",43335,3,4.9785774661591,-0.981422533840885,57.6849541467822,-2.605569468
"364","2022091807 994","right","LA",47853,"ATL",54503,5,21.6145769348131,21.6145769348131,67.4950115419902,0.999228833
"365","2022091808 1173","right","SF",46377,"SEA",52456,6,11.315865429862,11.315865429862,50.8724170191422,-0.781651644
"366","2022091808 122","right","SF",54558,"SEA",52456,9,15.1493354569976,15.1493354569976,60.4588599973813,0.026577489
"367","2022091808 1494","left","SF",46377,"SEA",46487,13,27.709824104024,-27.709824104024,75.14920231828,0.715057557
"368","2022091808 1515","right","SF",46377,"SEA",52456,3,10.3592630387472,10.3592630387472,43.1687068626442,0.16879981
"369","2022091808 1536","left","SF",46377,"SEA",52435,6,6.81455300575423,-2.46544699424578,42.6062389724817,-0.63023682
"370","2022091808 1702","right","SF",40078,"SEA",46487,2,10.2159349744286,10.2159349744286,71.9992750947957,0.552568928
"371","2022091808 199","left","SF",54558,"SEA",54505,4,11.2525631389435,-9.26743686105652,55.2457267217493,1.251966182
"372","2022091808 220","right","SF",54558,"SEA",48008,6,13.3835336346296,13.3835336346296,44.8859687413374,-1.247762881
